1217	Ran (1985)	http://dbpedia.org/resource/Ran_(film)
2264	We're No Angels (1989)	http://dbpedia.org/resource/We're_No_Angels_(1989_film)
121	Boys of St. Vincent, The (1993)	http://dbpedia.org/resource/The_Boys_of_St._Vincent
299	Priest (1994)	http://dbpedia.org/resource/Priest_(1994_film)
3556	Virgin Suicides, The (1999)	http://dbpedia.org/resource/The_Virgin_Suicides_(film)
1579	For Ever Mozart (1996)	http://dbpedia.org/resource/For_Ever_Mozart
2953	Home Alone 2: Lost in New York (1992)	http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York
2135	Doctor Dolittle (1967)	http://dbpedia.org/resource/Doctor_Dolittle_(film)
518	Road to Wellville, The (1994)	http://dbpedia.org/resource/The_Road_to_Wellville_(film)
936	Ninotchka (1939)	http://dbpedia.org/resource/Ninotchka
1731	Mr. Magoo (1997)	http://dbpedia.org/resource/Mr._Magoo_(film)
3803	Greaser's Palace (1972)	http://dbpedia.org/resource/Greaser's_Palace
2437	Wilde (1997)	http://dbpedia.org/resource/Wilde_(film)
2392	Jack Frost (1998)	http://dbpedia.org/resource/Jack_Frost_(1998_film)
2819	Three Days of the Condor (1975)	http://dbpedia.org/resource/Three_Days_of_the_Condor
2002	Lethal Weapon 3 (1992)	http://dbpedia.org/resource/Lethal_Weapon_3
3039	Trading Places (1983)	http://dbpedia.org/resource/Trading_Places
390	Faster Pussycat! Kill! Kill! (1965)	http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!
2556	Telling You (1998)	http://dbpedia.org/resource/Telling_You
1591	Spawn (1997)	http://dbpedia.org/resource/Spawn_(film)
1711	Midnight in the Garden of Good and Evil (1997)	http://dbpedia.org/resource/Midnight_in_the_Garden_of_Good_and_Evil_(film)
3347	Never Cry Wolf (1983)	http://dbpedia.org/resource/Never_Cry_Wolf_(film)
3167	Carnal Knowledge (1971)	http://dbpedia.org/resource/Carnal_Knowledge
914	My Fair Lady (1964)	http://dbpedia.org/resource/My_Fair_Lady_(film)
1624	Thousand Acres, A (1997)	http://dbpedia.org/resource/A_Thousand_Acres_(film)
1047	Long Kiss Goodnight, The (1996)	http://dbpedia.org/resource/The_Long_Kiss_Goodnight
519	Robocop 3 (1993)	http://dbpedia.org/resource/RoboCop_3
3295	Raining Stones (1993)	http://dbpedia.org/resource/Raining_Stones
300	Quiz Show (1994)	http://dbpedia.org/resource/Quiz_Show_(film)
1437	Cement Garden, The (1993)	http://dbpedia.org/resource/The_Cement_Garden_(film)
3557	Jennifer 8 (1992)	http://dbpedia.org/resource/Jennifer_8
1801	Man in the Iron Mask, The (1998)	http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1998_film)
2097	Something Wicked This Way Comes (1983)	http://dbpedia.org/resource/Something_Wicked_This_Way_Comes_(film)
524	Rudy (1993)	http://dbpedia.org/resource/Rudy_(film)
441	Dazed and Confused (1993)	http://dbpedia.org/resource/Dazed_and_Confused
391	Jason's Lyric (1994)	http://dbpedia.org/resource/Jason's_Lyric
3426	Jungle Fever (1991)	http://dbpedia.org/resource/Jungle_Fever
554	Trial by Jury (1994)	http://dbpedia.org/resource/Trial_by_Jury_(film)
1732	Big Lebowski, The (1998)	http://dbpedia.org/resource/The_Big_Lebowski
3804	H.O.T.S. (1979)	http://dbpedia.org/resource/H.O.T.S.
2438	Outside Ozona (1998)	http://dbpedia.org/resource/Outside_Ozona
3168	Easy Rider (1969)	http://dbpedia.org/resource/Easy_Rider
1713	Mouse Hunt (1997)	http://dbpedia.org/resource/MouseHunt_(film)
3348	Night Visitor, The (1970)	http://dbpedia.org/resource/Night_Visitor
1449	Waiting for Guffman (1996)	http://dbpedia.org/resource/Waiting_for_Guffman
2764	Thomas Crown Affair, The (1968)	http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)
3597	Whipped (2000)	http://dbpedia.org/resource/Whipped_(film)
4	Waiting to Exhale (1995)	http://dbpedia.org/resource/Waiting_to_Exhale
520	Robin Hood: Men in Tights (1993)	http://dbpedia.org/resource/Robin_Hood:_Men_in_Tights
301	Picture Bride (1995)	http://dbpedia.org/resource/Picture_Bride_(film)
1049	Ghost and the Darkness, The (1996)	http://dbpedia.org/resource/The_Ghost_and_the_Darkness
1438	Dante's Peak (1997)	http://dbpedia.org/resource/Dante's_Peak
28	Persuasion (1995)	http://dbpedia.org/resource/Persuasion_(1995_film)
1179	Grifters, The (1990)	http://dbpedia.org/resource/The_Grifters_(film)
252	I.Q. (1994)	http://dbpedia.org/resource/I.Q._(film)
3221	Draughtsman's Contract, The (1982)	http://dbpedia.org/resource/The_Draughtsman's_Contract
2523	Rollercoaster (1977)	http://dbpedia.org/resource/Rollercoaster_(1977_film)
2765	Acid House, The (1998)	http://dbpedia.org/resource/The_Acid_House_(film)
1804	Newton Boys, The (1998)	http://dbpedia.org/resource/The_Newton_Boys
3427	Coogan's Bluff (1968)	http://dbpedia.org/resource/Coogan's_Bluff_(film)
3805	Knightriders (1981)	http://dbpedia.org/resource/Knightriders
442	Demolition Man (1993)	http://dbpedia.org/resource/Demolition_Man_(film)
2006	Mask of Zorro, The (1998)	http://dbpedia.org/resource/The_Mask_of_Zorro
1293	Gandhi (1982)	http://dbpedia.org/resource/Gandhi_(film)
2439	Affliction (1997)	http://dbpedia.org/resource/Affliction_(film)
525	Saint of Fort Washington, The (1993)	http://dbpedia.org/resource/The_Saint_of_Fort_Washington
253	Interview with the Vampire (1994)	http://dbpedia.org/resource/Interview_with_the_Vampire:_The_Vampire_Chronicles
555	True Romance (1993)	http://dbpedia.org/resource/True_Romance
1733	Afterglow (1997)	http://dbpedia.org/resource/Afterglow_(film)
2249	My Blue Heaven (1990)	http://dbpedia.org/resource/My_Blue_Heaven_(1990_film)
835	Foxfire (1996)	http://dbpedia.org/resource/Foxfire_(1996_film)
3169	Falcon and the Snowman, The (1984)	http://dbpedia.org/resource/The_Falcon_and_the_Snowman
1715	Office Killer (1997)	http://dbpedia.org/resource/Office_Killer
3720	Sunshine (1999)	http://dbpedia.org/resource/Sunshine_(1999_film)
2393	Star Trek: Insurrection (1998)	http://dbpedia.org/resource/Star_Trek:_Insurrection
1016	Shaggy Dog, The (1959)	http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)
29	City of Lost Children, The (1995)	http://dbpedia.org/resource/The_City_of_Lost_Children
5	Father of the Bride Part II (1995)	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
3806	MacKenna's Gold (1969)	http://dbpedia.org/resource/Mackenna's_Gold
3463	Last Resort (1994)	http://dbpedia.org/resource/Last_Resort_(1986_film)
2524	Towering Inferno, The (1974)	http://dbpedia.org/resource/The_Towering_Inferno
254	Jefferson in Paris (1995)	http://dbpedia.org/resource/Jefferson_in_Paris
443	Endless Summer 2, The (1994)	http://dbpedia.org/resource/The_Endless_Summer_II
786	Eraser (1996)	http://dbpedia.org/resource/Eraser_(film)
2250	Men Don't Leave (1990)	http://dbpedia.org/resource/Men_Don't_Leave
556	War Room, The (1993)	http://dbpedia.org/resource/The_War_Room
3684	Fabulous Baker Boys, The (1989)	http://dbpedia.org/resource/The_Fabulous_Baker_Boys
2638	Mummy's Tomb, The (1942)	http://dbpedia.org/resource/The_Mummy's_Tomb
937	Love in the Afternoon (1957)	http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film)
393	Street Fighter (1994)	http://dbpedia.org/resource/Street_Fighter_(1994_film)
2098	Son of Flubber (1963)	http://dbpedia.org/resource/Son_of_Flubber
2007	Polish Wedding (1998)	http://dbpedia.org/resource/Polish_Wedding
30	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)	http://dbpedia.org/resource/Shanghai_Triad
3946	Get Carter (2000)	http://dbpedia.org/resource/Get_Carter_(2000_film)
1050	Looking for Richard (1996)	http://dbpedia.org/resource/Looking_for_Richard
3464	Solar Crisis (1993)	http://dbpedia.org/resource/Solar_Crisis_(film)
1439	Meet Wally Sparks (1997)	http://dbpedia.org/resource/Meet_Wally_Sparks
1734	My Life in Pink (Ma vie en rose) (1997)	http://dbpedia.org/resource/Ma_vie_en_rose
444	Even Cowgirls Get the Blues (1993)	http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues_(film)
3807	Sinbad and the Eye of the Tiger (1977)	http://dbpedia.org/resource/Sinbad_and_the_Eye_of_the_Tiger
3296	To Sir with Love (1967)	http://dbpedia.org/resource/To_Sir,_with_Love_II
163	Desperado (1995)	http://dbpedia.org/resource/Desperado_(film)
255	Jerky Boys, The (1994)	http://dbpedia.org/resource/The_Jerky_Boys:_The_Movie
2394	Prince of Egypt, The (1998)	http://dbpedia.org/resource/The_Prince_of_Egypt
938	Gigi (1958)	http://dbpedia.org/resource/Gigi_(1958_film)
2639	Mommie Dearest (1981)	http://dbpedia.org/resource/Mommie_Dearest_(film)
3685	Prizzi's Honor (1985)	http://dbpedia.org/resource/Prizzi's_Honor
1485	Liar Liar (1997)	http://dbpedia.org/resource/Liar,_Liar_(1993_film)
2099	Song of the South (1946)	http://dbpedia.org/resource/Song_of_the_South
1922	Whatever (1998)	http://dbpedia.org/resource/Whatever_Works
1453	Beautician and the Beast, The (1997)	http://dbpedia.org/resource/The_Beautician_and_the_Beast
2003	Gremlins (1984)	http://dbpedia.org/resource/Gremlins
1093	Doors, The (1991)	http://dbpedia.org/resource/The_Doors_(film)
132	Jade (1995)	http://dbpedia.org/resource/Jade_(film)
1717	Scream 2 (1997)	http://dbpedia.org/resource/Scream_2
31	Dangerous Minds (1995)	http://dbpedia.org/resource/Dangerous_Minds
2265	Nothing But Trouble (1991)	http://dbpedia.org/resource/Nothing_but_Trouble_(1991_film)
2766	Adventures of Sebastian Cole, The (1998)	http://dbpedia.org/resource/The_Adventures_of_Sebastian_Cole
3863	Cell, The (2000)	http://dbpedia.org/resource/Cell_Phone_(film)
1051	Trees Lounge (1996)	http://dbpedia.org/resource/Trees_Lounge
3808	Two Women (La Ciociara) (1961)	http://dbpedia.org/resource/Two_Women
2440	Another Day in Paradise (1998)	http://dbpedia.org/resource/Another_Day_in_Paradise_(film)
3171	Room at the Top (1959)	http://dbpedia.org/resource/Room_at_the_Top
1294	M*A*S*H (1970)	http://dbpedia.org/resource/MASH_(film)
445	Fatal Instinct (1993)	http://dbpedia.org/resource/Fatal_Instinct
1311	Santa with Muscles (1996)	http://dbpedia.org/resource/Santa_with_Muscles
3550	Hunger, The (1983)	http://dbpedia.org/resource/The_Hunger_Games_(film)
557	Mamma Roma (1962)	http://dbpedia.org/resource/Mamma_Roma
3297	With Byrd at the South Pole (1930)	http://dbpedia.org/resource/With_Byrd_at_the_South_Pole
2004	Gremlins 2: The New Batch (1990)	http://dbpedia.org/resource/Gremlins_2:_The_New_Batch
3465	That's Life! (1986)	http://dbpedia.org/resource/That's_Life!_(film)
2395	Rushmore (1998)	http://dbpedia.org/resource/Rushmore_(film)
1580	Men in Black (1997)	http://dbpedia.org/resource/Men_in_Black_(film)
164	Devil in a Blue Dress (1995)	http://dbpedia.org/resource/Devil_in_a_Blue_Dress_(film)
2650	Ghost of Frankenstein, The (1942)	http://dbpedia.org/resource/The_Ghost_of_Frankenstein
2767	Illuminata (1998)	http://dbpedia.org/resource/Illuminata_(film)
939	Reluctant Debutante, The (1958)	http://dbpedia.org/resource/The_Reluctant_Debutante_(film)
1052	Proprietor, The (1996)	http://dbpedia.org/resource/The_Proprietor
122	Boomerang (1992)	http://dbpedia.org/resource/Boomerang_(1992_film)
1923	There's Something About Mary (1998)	http://dbpedia.org/resource/There's_Something_About_Mary
394	Coldblooded (1995)	http://dbpedia.org/resource/Coldblooded_(film)
3809	What About Bob? (1991)	http://dbpedia.org/resource/What_About_Bob%3F
3298	Boiler Room (2000)	http://dbpedia.org/resource/Boiler_Room_(film)
836	Chain Reaction (1996)	http://dbpedia.org/resource/Chain_Reaction_(film)
783	Hunchback of Notre Dame, The (1996)	http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame_(1996_film)
2558	Forces of Nature (1999)	http://dbpedia.org/resource/Forces_of_Nature
527	Schindler's List (1993)	http://dbpedia.org/resource/Schindler's_List
3551	Marathon Man (1976)	http://dbpedia.org/resource/Marathon_Man_(film)
1094	Crying Game, The (1992)	http://dbpedia.org/resource/The_Crying_Game
2266	Butcher's Wife, The (1991)	http://dbpedia.org/resource/The_Butcher's_Wife
1581	Out to Sea (1997)	http://dbpedia.org/resource/Out_to_Sea
3097	Shop Around the Corner, The (1940)	http://dbpedia.org/resource/The_Shop_Around_the_Corner
787	Gate of Heavenly Peace, The (1995)	http://dbpedia.org/resource/The_Gate_of_Heavenly_Peace
2768	Stiff Upper Lips (1998)	http://dbpedia.org/resource/Stiff_Upper_Lips
2176	Rope (1948)	http://dbpedia.org/resource/Rope_(film)
2009	Soylent Green (1973)	http://dbpedia.org/resource/Soylent_Green
915	Sabrina (1954)	http://dbpedia.org/resource/Sabrina_(1954_film)
32	Twelve Monkeys (1995)	http://dbpedia.org/resource/12_Monkeys
2396	Shakespeare in Love (1998)	http://dbpedia.org/resource/Shakespeare_in_Love
1017	Swiss Family Robinson (1960)	http://dbpedia.org/resource/Swiss_Family_Robinson_(1960_film)
2136	Nutty Professor, The (1963)	http://dbpedia.org/resource/The_Nutty_Professor
2954	Penitentiary (1979)	http://dbpedia.org/resource/Penitentiary_(1979_film)
3810	White Sands (1992)	http://dbpedia.org/resource/White_Sands_(film)
1351	Blood & Wine (1997)	http://dbpedia.org/resource/Blood_Diamond_(film)
2651	Frankenstein Meets the Wolf Man (1943)	http://dbpedia.org/resource/Frankenstein_Meets_the_Wolf_Man
1582	Wild America (1997)	http://dbpedia.org/resource/Wild_America_(film)
1053	Normal Life (1996)	http://dbpedia.org/resource/Normal_Life
2441	Hi-Lo Country, The (1998)	http://dbpedia.org/resource/The_Hi-Lo_Country
1718	Stranger in the House (1997)	http://dbpedia.org/resource/Stranger_in_the_House_(1967_film)
3299	Hanging Up (2000)	http://dbpedia.org/resource/Hanging_Up
165	Die Hard: With a Vengeance (1995)	http://dbpedia.org/resource/Die_Hard_with_a_Vengeance
3947	Get Carter (1971)	http://dbpedia.org/resource/Get_Carter
2267	Mortal Thoughts (1991)	http://dbpedia.org/resource/Mortal_Thoughts
3466	Heart and Souls (1993)	http://dbpedia.org/resource/Heart_and_Souls
1295	Unbearable Lightness of Being, The (1988)	http://dbpedia.org/resource/The_Unbearable_Lightness_of_Being_(film)
3686	Flatliners (1990)	http://dbpedia.org/resource/Flatliners
446	Farewell My Concubine (1993)	http://dbpedia.org/resource/Farewell_My_Concubine_(film)
1583	Simple Wish, A (1997)	http://dbpedia.org/resource/A_Simple_Wish
3559	Limelight (1952)	http://dbpedia.org/resource/Limelight_(1952_film)
1486	Quiet Room, The (1996)	http://dbpedia.org/resource/The_Quiet_Room
2100	Splash (1984)	http://dbpedia.org/resource/Splash_(film)
1313	Mad Dog Time (1996)	http://dbpedia.org/resource/Mad_Dog_Time
2025	Lolita (1997)	http://dbpedia.org/resource/Lolita_(1997_film)
125	Flirting With Disaster (1996)	http://dbpedia.org/resource/Flirting_with_Disaster_(film)
2780	Raven, The (1963)	http://dbpedia.org/resource/The_Raven_(1963_film)
3721	Trixie (1999)	http://dbpedia.org/resource/Trixie_(film)
1719	Sweet Hereafter, The (1997)	http://dbpedia.org/resource/The_Sweet_Hereafter_(film)
3814	Love and Death (1975)	http://dbpedia.org/resource/Love_and_Death
1095	Glengarry Glen Ross (1992)	http://dbpedia.org/resource/Glengarry_Glen_Ross_(film)
1296	Room with a View, A (1986)	http://dbpedia.org/resource/Room_with_a_View
2652	Curse of Frankenstein, The (1957)	http://dbpedia.org/resource/The_Curse_of_Frankenstein
784	Cable Guy, The (1996)	http://dbpedia.org/resource/Larry_the_Cable_Guy:_Health_Inspector
33	Wings of Courage (1995)	http://dbpedia.org/resource/Wings_of_Courage
916	Roman Holiday (1953)	http://dbpedia.org/resource/Roman_Holiday_(1987_film)
3552	Caddyshack (1980)	http://dbpedia.org/resource/Caddyshack_II
1219	Psycho (1960)	http://dbpedia.org/resource/Psycho_(1960_film)
1054	Get on the Bus (1996)	http://dbpedia.org/resource/Get_on_the_Bus
256	Junior (1994)	http://dbpedia.org/resource/Junior_(1994_film)
2311	2010 (1984)	http://dbpedia.org/resource/2010_(film)
2268	Few Good Men, A (1992)	http://dbpedia.org/resource/A_Few_Good_Men
558	Pagemaster, The (1994)	http://dbpedia.org/resource/The_Pagemaster
1440	Amos & Andrew (1993)	http://dbpedia.org/resource/Amos_&_Andrew
653	Dragonheart (1996)	http://dbpedia.org/resource/Dragonheart
303	Quick and the Dead, The (1995)	http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film)
2252	Hero (1992)	http://dbpedia.org/resource/Everyone's_Hero
3300	Pitch Black (2000)	http://dbpedia.org/resource/Pitch_Black_(film)
2101	Squanto: A Warrior's Tale (1994)	http://dbpedia.org/resource/Squanto:_A_Warrior's_Tale
2442	Hilary and Jackie (1998)	http://dbpedia.org/resource/Hilary_and_Jackie
396	Fall Time (1995)	http://dbpedia.org/resource/Fall_Time
1297	Real Genius (1985)	http://dbpedia.org/resource/Real_Genius
166	Doom Generation, The (1995)	http://dbpedia.org/resource/The_Doom_Generation
2912	Limey, The (1999)	http://dbpedia.org/resource/The_Limey
126	NeverEnding Story III, The (1994)	http://dbpedia.org/resource/The_NeverEnding_Story_III
3865	Original Kings of Comedy, The (2000)	http://dbpedia.org/resource/The_Original_Kings_of_Comedy
2397	Mass Appeal (1984)	http://dbpedia.org/resource/Mass_Appeal_(film)
257	Just Cause (1995)	http://dbpedia.org/resource/Just_Cause_(film)
2177	Family Plot (1976)	http://dbpedia.org/resource/Family_Plot
1314	Breathing Room (1996)	http://dbpedia.org/resource/Breathing_Room
1298	Pink Floyd - The Wall (1982)	http://dbpedia.org/resource/Pink_Floyd:_The_Wall_(film)
2955	Penitentiary II (1982)	http://dbpedia.org/resource/Penitentiary_II
2781	Tingler, The (1959)	http://dbpedia.org/resource/The_Tingler
1018	That Darn Cat! (1965)	http://dbpedia.org/resource/That_Darn_Cat!
1352	Albino Alligator (1996)	http://dbpedia.org/resource/Albino_Alligator
1055	Shadow Conspiracy (1997)	http://dbpedia.org/resource/Shadow_Conspiracy
2026	Disturbing Behavior (1998)	http://dbpedia.org/resource/Disturbing_Behavior
2269	Indecent Proposal (1993)	http://dbpedia.org/resource/Indecent_Proposal
2640	Superman (1978)	http://dbpedia.org/resource/Superman_(1978_film)
1625	Game, The (1997)	http://dbpedia.org/resource/Death_Proof
263	Ladybird Ladybird (1994)	http://dbpedia.org/resource/Ladybird,_Ladybird_(film)
258	Kid in King Arthur's Court, A (1995)	http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court
1096	Sophie's Choice (1982)	http://dbpedia.org/resource/Sophie's_Choice_(film)
