9056	Aziza Mustafa Zadeh	http://dbpedia.org/resource/Aziza_Mustafa_Zadeh
4822	No Use for a Name	http://dbpedia.org/resource/No_Use_for_a_Name
14096	Akron/Family	http://dbpedia.org/resource/Akron/Family
9642	Transvision Vamp	http://dbpedia.org/resource/Transvision_Vamp
1200	Story of the Year	http://dbpedia.org/resource/Story_of_the_Year
3587	Gary Allan	http://dbpedia.org/resource/Gary_Allan
1787	UNKLE	http://dbpedia.org/resource/Unkle
14097	Blitzen Trapper	http://dbpedia.org/resource/Blitzen_Trapper
4211	H2O	http://dbpedia.org/resource/H2O_(American_band)
17398	Act	http://dbpedia.org/resource/Hani_(producer)
607	Jethro Tull	http://dbpedia.org/resource/Jethro_Tull_(band)
1201	Cute Is What We Aim For	http://dbpedia.org/resource/Cute_Is_What_We_Aim_For
11550	The Format	http://dbpedia.org/resource/The_Format
3588	Kenny Chesney	http://dbpedia.org/resource/Kenny_Chesney
8438	Beth Gibbons & Rustin Man	http://dbpedia.org/resource/Beth_Gibbons
16076	Michael W. Smith	http://dbpedia.org/resource/Michael_W._Smith
18067	Goldie	http://dbpedia.org/resource/Goldie_Loc
7831	Sleeping With Sirens	http://dbpedia.org/resource/Sleeping_with_Sirens
10266	Nil Burak	http://dbpedia.org/resource/Nil_Burak
14106	UK Subs	http://dbpedia.org/resource/U.K._Subs
1202	Melvins	http://dbpedia.org/resource/Melvins
17399	Wolverine	http://dbpedia.org/resource/The_Wolverines_(rock_band)
4212	Common Rider	http://dbpedia.org/resource/Common_Rider
4824	Slick Shoes	http://dbpedia.org/resource/Slick_Shoes
2973	Dokken	http://dbpedia.org/resource/Dokken
3589	Billy Currington	http://dbpedia.org/resource/Billy_Currington
1789	5'nizza	http://dbpedia.org/resource/5'nizza
12180	The Weird Sisters	http://dbpedia.org/resource/Three_Weird_Sisters_(band)
6014	Arsonists Get All The Girls	http://dbpedia.org/resource/Arsonists_Get_All_the_Girls
9059	Esra Dalfidan	http://dbpedia.org/resource/Esra_Dalfidan
9644	The Dreamside	http://dbpedia.org/resource/The_Dreamside
5420	Nico	http://dbpedia.org/resource/Nico
1203	Skinny Puppy	http://dbpedia.org/resource/Skinny_Puppy
4213	Operation Ivy	http://dbpedia.org/resource/Operation_Ivy_(band)
17400	Allen-Lande	http://dbpedia.org/resource/Allen-Lande
3590	Clay Walker	http://dbpedia.org/resource/Clay_Walker
6015	A Hope For Home	http://dbpedia.org/resource/A_Hope_for_Home
2974	Skyfire	http://dbpedia.org/resource/Skyfire_(band)
16077	Olu	http://dbpedia.org/resource/Olu_Dara
14107	Citizen Fish	http://dbpedia.org/resource/Citizen_Fish
18069	KRS-One & Marley Marl	http://dbpedia.org/resource/KRS-One
3591	Andy Griggs	http://dbpedia.org/resource/Andy_Griggs
17401	Pin-Up Went Down	http://dbpedia.org/resource/Pin-Up_Went_Down
2975	Firewind	http://dbpedia.org/resource/Firewind
14108	Oi Polloi	http://dbpedia.org/resource/Oi_Polloi
1	MALICE MIZER	http://dbpedia.org/resource/Malice_Mizer
12183	Thao with The Get Down Stay Down	http://dbpedia.org/resource/Thao_&_The_Get_Down_Stay_Down
608	Tortoise	http://dbpedia.org/resource/Tortoise_(band)
1204	Agoraphobic Nosebleed	http://dbpedia.org/resource/Agoraphobic_Nosebleed
3592	Chris Cagle	http://dbpedia.org/resource/Chris_Cagle
2976	Chamillionaire	http://dbpedia.org/resource/Chamillionaire
6016	Greeley Estates	http://dbpedia.org/resource/Greeley_Estates
1790	Archive	http://dbpedia.org/resource/Archive_(band)
9645	Schock	http://dbpedia.org/resource/Gina_Schock
10906	Peter Cincotti	http://dbpedia.org/resource/Peter_Cincotti
1205	Death in June	http://dbpedia.org/resource/Death_in_June
2977	Kris Allen	http://dbpedia.org/resource/Kris_Allen
14109	Lost Cherrees	http://dbpedia.org/resource/Lost_Cherrees
11551	Jesse Lacey	http://dbpedia.org/resource/Jesse_Lacey
4826	Rufio	http://dbpedia.org/resource/Rufio
10907	Damien Saez	http://dbpedia.org/resource/Damien_Saez
4214	Angry Samoans	http://dbpedia.org/resource/Angry_Samoans
3593	Joe Nichols	http://dbpedia.org/resource/Joe_Nichols
2978	Dead by Sunrise	http://dbpedia.org/resource/Dead_by_Sunrise
17404	Quintorigo	http://dbpedia.org/resource/Quintorigo
14110	Poison Girls	http://dbpedia.org/resource/Poison_Girls
11552	Annuals	http://dbpedia.org/resource/Annual
9063	Almora	http://dbpedia.org/resource/Almora_(band)
4827	Me First and the Gimme Gimmes	http://dbpedia.org/resource/Me_First_and_the_Gimme_Gimmes
10908	Hindi Zahra	http://dbpedia.org/resource/Hindi_Zahra
5421	Rasputina	http://dbpedia.org/resource/Rasputina_(band)
2979	Jessica Andrews	http://dbpedia.org/resource/Jessica_Andrews
3594	Jessie Farrell	http://dbpedia.org/resource/Jessie_Farrell
11553	The Movielife	http://dbpedia.org/resource/The_Movielife
16744	Hexstatic	http://dbpedia.org/resource/Hexstatic
16079	Freeway & Jake One	http://dbpedia.org/resource/Freeway_(rapper)
2377	Sara	http://dbpedia.org/resource/Sara_(band)
5422	Spaghetti Vabune!	http://dbpedia.org/resource/Spaghetti_Vabune!
2980	Cassie Steele	http://dbpedia.org/resource/Cassie_Steele
1793	Schiller	http://dbpedia.org/resource/Schiller_(band)
3595	Aaron Lines	http://dbpedia.org/resource/Aaron_Lines
4216	Reel Big Fish	http://dbpedia.org/resource/Reel_Big_Fish
9646	Karat	http://dbpedia.org/resource/Jean_Karat
7834	Esteban	http://dbpedia.org/resource/Michel_Esteban
11554	Limbeck	http://dbpedia.org/resource/Limbeck
16745	DJ Food	http://dbpedia.org/resource/DJ_Food
14111	Flux of Pink Indians	http://dbpedia.org/resource/Flux_of_Pink_Indians
5423	...And You Will Know Us by the Trail of Dead	http://dbpedia.org/resource/...And_You_Will_Know_Us_by_the_Trail_of_Dead
12803	ViViD	http://dbpedia.org/resource/Vivid_(band)
16080	David Dallas	http://dbpedia.org/resource/David_Dallas
2981	Christina Perri	http://dbpedia.org/resource/Christina_Perri
3596	Jake Owen	http://dbpedia.org/resource/Jake_Owen
4217	Defiance, Ohio	http://dbpedia.org/resource/Defiance,_Ohio_(band)
8444	Pinhani	http://dbpedia.org/resource/Pinhani
1206	Misfits	http://dbpedia.org/resource/List_of_Misfits_band_members
16746	Global Communication	http://dbpedia.org/resource/Global_Communication
2378	Neaera	http://dbpedia.org/resource/Neaera_(band)
10910	Keziah Jones	http://dbpedia.org/resource/Keziah_Jones
5424	Faun Fables	http://dbpedia.org/resource/Faun_Fables
2982	The Band Perry	http://dbpedia.org/resource/The_Band_Perry
18071	The Bug	http://dbpedia.org/resource/Luv_Bug
3597	Dan Seals	http://dbpedia.org/resource/Dan_Seals
12804	Phantasmagoria	http://dbpedia.org/resource/Phantasmagoria_(band)
11555	Single File	http://dbpedia.org/resource/Single_File_(band)
609	Nick Drake	http://dbpedia.org/resource/Nick_Drake
8445	Niyaz	http://dbpedia.org/resource/Niyaz
1794	Inspiral Carpets	http://dbpedia.org/resource/Inspiral_Carpets
1207	The Skatalites	http://dbpedia.org/resource/The_Skatalites
14771	Pig & Dan	http://dbpedia.org/resource/Big_Pig
15443	Skin	http://dbpedia.org/resource/Skin_(British_band)
4218	Pennywise	http://dbpedia.org/resource/Pennywise_(band)
5425	Diante do Trono	http://dbpedia.org/resource/Diante_do_Trono
2983	Detonautas Roque Clube	http://dbpedia.org/resource/Detonautas_Roque_Clube
6614	There For Tomorrow	http://dbpedia.org/resource/There_for_Tomorrow
11556	Forgive Durden	http://dbpedia.org/resource/Forgive_Durden
18072	Juggaknots	http://dbpedia.org/resource/Juggaknots
2379	Trivium	http://dbpedia.org/resource/Trivium_(band)
15444	Tired Pony	http://dbpedia.org/resource/Tired_Pony
10912	Balkan Beat Box	http://dbpedia.org/resource/Balkan_Beat_Box
7837	Mecano	http://dbpedia.org/resource/Mecano
4219	Off With Their Heads	http://dbpedia.org/resource/Off_with_Their_Heads_(band)
1208	Reverend Horton Heat	http://dbpedia.org/resource/The_Reverend_Horton_Heat
5426	My American Heart	http://dbpedia.org/resource/My_American_Heart
2984	Claudia Leitte	http://dbpedia.org/resource/Claudia_Leitte
16083	Gorilla Zoe	http://dbpedia.org/resource/Gorilla_Zoe
7219	Louise Attaque	http://dbpedia.org/resource/Louise_Attaque
11557	Showtek	http://dbpedia.org/resource/Showtek
3598	Julianne Hough	http://dbpedia.org/resource/Julianne_Hough
9647	Manfred Mann	http://dbpedia.org/resource/Manfred_Mann_(musician)
18073	Goodie Mob	http://dbpedia.org/resource/Goodie_Mob
13424	Reeves & Mortimer	http://dbpedia.org/resource/Reeves_Gabrels
10913	Matt Dusk	http://dbpedia.org/resource/Matt_Dusk
14115	Zounds	http://dbpedia.org/resource/Zounds
2	Diary of Dreams	http://dbpedia.org/resource/Diary_of_Dreams
12186	Ella Fitzgerald & Louis Armstrong	http://dbpedia.org/resource/Ella_Fitzgerald
4220	Bombshell Rocks	http://dbpedia.org/resource/Bombshell_Rocks
6615	PlayRadioPlay!	http://dbpedia.org/resource/Analog_Rebellion
9648	The Butterfly Effect	http://dbpedia.org/resource/The_Butterfly_Effect_(band)
2380	Godsmack	http://dbpedia.org/resource/Godsmack
12805	SCREW	http://dbpedia.org/resource/Screw_(band)
16084	Sexion d'Assaut	http://dbpedia.org/resource/Sexion_d'Assaut
3	Carpathian Forest	http://dbpedia.org/resource/Carpathian_Forest
10914	Hocus Pocus	http://dbpedia.org/resource/Hocus_Pocus_(group)
3599	Aaron Tippin	http://dbpedia.org/resource/Aaron_Tippin
15446	Middle Class Rut	http://dbpedia.org/resource/Middle_Class_Rut
4830	Belvedere	http://dbpedia.org/resource/Belvedere_(band)
2381	Dethklok	http://dbpedia.org/resource/Dethklok
13425	The Ordinary Boys	http://dbpedia.org/resource/The_Ordinary_Boys
12806	DaizyStripper	http://dbpedia.org/resource/Daizystripper
1210	Saul Williams	http://dbpedia.org/resource/Saul_Williams
4	Moi dix Mois	http://dbpedia.org/resource/Moi_dix_Mois
1795	Sting	http://dbpedia.org/resource/Sting_(musician)
3600	Emerson Drive	http://dbpedia.org/resource/Emerson_Drive
2382	The Crimson Armada	http://dbpedia.org/resource/The_Crimson_Armada
5429	Good Shoes	http://dbpedia.org/resource/Good_Shoes
18076	YOB	http://dbpedia.org/resource/Yob_(band)
5	Bella Morte	http://dbpedia.org/resource/Bella_Morte
610	Miles Davis	http://dbpedia.org/resource/Miles_Davis
9649	Baroness	http://dbpedia.org/resource/Baroness_(band)
3601	Montgomery Gentry	http://dbpedia.org/resource/Montgomery_Gentry
6617	Sparks The Rescue	http://dbpedia.org/resource/Sparks_the_Rescue
2383	Amatory	http://dbpedia.org/resource/Amatory
13427	Josef K	http://dbpedia.org/resource/Josef_K_(band)
11561	Anugama	http://dbpedia.org/resource/Anugama
18077	Swallow the Sun	http://dbpedia.org/resource/Swallow_the_Sun
10917	David Garrett	http://dbpedia.org/resource/David_Garrett_(musician)
16749	Aus	http://dbpedia.org/resource/Aus-Rotten
4222	Strung Out	http://dbpedia.org/resource/Strung_Out
5430	The Small Faces	http://dbpedia.org/resource/Small_Faces
3602	Ronnie Milsap	http://dbpedia.org/resource/Ronnie_Milsap
1796	Nautilus Pompilius	http://dbpedia.org/resource/Nautilus_Pompilius_(band)
2384	Unearth	http://dbpedia.org/resource/Unearth
6	Moonspell	http://dbpedia.org/resource/Moonspell
12190	LOVE PSYCHEDELICO	http://dbpedia.org/resource/Love_Psychedelico
15448	Attack! Attack!	http://dbpedia.org/resource/Attack!_Attack!
7224	The Brian Setzer Orchestra	http://dbpedia.org/resource/The_Brian_Setzer_Orchestra
611	The Sea and Cake	http://dbpedia.org/resource/The_Sea_and_Cake
9650	Stone Gods	http://dbpedia.org/resource/Stone_Gods
14116	Conflict	http://dbpedia.org/resource/Conflict_(band)
10918	Bebel Gilberto	http://dbpedia.org/resource/Bebel_Gilberto
6025	Abandon All Ships!	http://dbpedia.org/resource/Abandon_All_Ships
2990	Shontelle	http://dbpedia.org/resource/Shontelle
3603	Sara Evans	http://dbpedia.org/resource/Sara_Evans
16750	Ulrich Schnauss & Jonas Munk	http://dbpedia.org/resource/Ulrich_Schnauss
1797	Guano Apes	http://dbpedia.org/resource/Guano_Apes
18078	Jason Collett	http://dbpedia.org/resource/Jason_Collett
17405	Frost	http://dbpedia.org/resource/Frost_(Norwegian_band)
12191	Yuna Ito	http://dbpedia.org/resource/Yuna_Ito
4831	Display	http://dbpedia.org/resource/The_Display_Team
15449	Colonia	http://dbpedia.org/resource/Colonia_(music_group)
8452	Hossein Alizadeh	http://dbpedia.org/resource/Hossein_Aliz%25C3%25A2deh
10919	Artist Vs Poet	http://dbpedia.org/resource/Artist_vs._Poet
2991	Fats Waller	http://dbpedia.org/resource/Fats_Waller
612	Talking Heads	http://dbpedia.org/resource/Talking_Heads
4223	The Spill Canvas	http://dbpedia.org/resource/The_Spill_Canvas
12192	The Rescues	http://dbpedia.org/resource/The_Rescues
12811	UnsraW	http://dbpedia.org/resource/Unsraw
6618	D12	http://dbpedia.org/resource/D12
3604	Cledus T. Judd	http://dbpedia.org/resource/Cledus_T._Judd
18079	Thrush Hermit	http://dbpedia.org/resource/Thrush_Hermit
16751	Jon Hopkins	http://dbpedia.org/resource/Jon_Hopkins
2992	Bix Beiderbecke	http://dbpedia.org/resource/Bix_Beiderbecke
4832	Mest	http://dbpedia.org/resource/Mest
613	John Coltrane	http://dbpedia.org/resource/John_Coltrane
7	Marilyn Manson	http://dbpedia.org/resource/Marilyn_Manson
14117	A//Political	http://dbpedia.org/resource/A//Political
12812	9GOATS BLACK OUT	http://dbpedia.org/resource/9Goats_Black_Out
6027	You Love Her Coz She's Dead	http://dbpedia.org/resource/You_Love_Her_Coz_She's_Dead
3605	Lee Ann Womack	http://dbpedia.org/resource/Lee_Ann_Womack
15451	Ultrabeat	http://dbpedia.org/resource/Ultrabeat
18080	Dan Mangan	http://dbpedia.org/resource/Dan_Mangan
2385	Flaw	http://dbpedia.org/resource/Flaw_(band)
6619	Obie Trice	http://dbpedia.org/resource/Obie_Trice
2993	Lionel Hampton	http://dbpedia.org/resource/Lionel_Hampton
10921	Josephine Collective	http://dbpedia.org/resource/Josephine_Collective
7227	Alain Bashung	http://dbpedia.org/resource/Alain_Bashung
13431	Dead Poetic	http://dbpedia.org/resource/Dead_Poetic
4833	Less Than Jake	http://dbpedia.org/resource/Less_Than_Jake
4224	The Queers	http://dbpedia.org/resource/The_Queers
1799	Indochine	http://dbpedia.org/resource/Indochine_(band)
8	DIR EN GREY	http://dbpedia.org/resource/Dir_En_Grey
12813	THE KIDDIE	http://dbpedia.org/resource/The_Kiddie
1213	Lush	http://dbpedia.org/resource/Lush_(band)
9653	Quentin Mosimann	http://dbpedia.org/resource/Quentin_Mosimann
3606	SHeDaisy	http://dbpedia.org/resource/SHeDAISY
12194	Lisa Loeb	http://dbpedia.org/resource/Lisa_Loeb
18081	Wintersleep	http://dbpedia.org/resource/Wintersleep
6620	Young Buck	http://dbpedia.org/resource/Young_Buck
2994	Sidney Bechet	http://dbpedia.org/resource/Sidney_Bechet
14118	Hagar the Womb	http://dbpedia.org/resource/Hagar_the_Womb
1800	Amethystium	http://dbpedia.org/resource/Amethystium
9	Combichrist	http://dbpedia.org/resource/Combichrist
5432	Bread	http://dbpedia.org/resource/Bread_(band)
17409	Pallas	http://dbpedia.org/resource/Pallas_(band)
614	Pearl Jam	http://dbpedia.org/resource/Pearl_Jam
9654	Natalia Oreiro	http://dbpedia.org/resource/Natalia_Oreiro
3607	Trailer Choir	http://dbpedia.org/resource/Trailer_Choir
9077	Ojos de Brujo	http://dbpedia.org/resource/Ojos_de_Brujo
18082	Amy Millan	http://dbpedia.org/resource/Amy_Millan
6621	Xzibit	http://dbpedia.org/resource/Xzibit
2995	Chick Webb	http://dbpedia.org/resource/Chick_Webb
13433	LostAlone	http://dbpedia.org/resource/LostAlone
2387	Winds of Plague	http://dbpedia.org/resource/Winds_of_Plague
4835	Bad Astronaut	http://dbpedia.org/resource/Bad_Astronaut
15452	Filo & Peri	http://dbpedia.org/resource/Filo_&_Peri
11565	Vale	http://dbpedia.org/resource/Jerry_Vale
10923	Brighten	http://dbpedia.org/resource/Brighten
3608	Travis Tritt	http://dbpedia.org/resource/Travis_Tritt
615	Elliott Smith	http://dbpedia.org/resource/Elliott_Smith
10	Grendel	http://dbpedia.org/resource/Grendel_(band)
1801	Nightmares on Wax	http://dbpedia.org/resource/Nightmares_on_Wax
11566	Headhunterz	http://dbpedia.org/resource/Headhunterz
4836	Fenix TX	http://dbpedia.org/resource/Fenix_TX
10924	Sing It Loud	http://dbpedia.org/resource/Sing_It_Loud
15453	Stabilo	http://dbpedia.org/resource/Stabilo_(band)
6622	Tony Yayo	http://dbpedia.org/resource/Tony_Yayo
4228	Everything Is Made in China	http://dbpedia.org/resource/Everything_Is_Made_in_China
9656	Patricia Kaas	http://dbpedia.org/resource/Patricia_Kaas
3609	Clint Black	http://dbpedia.org/resource/Clint_Black
11	Agonoize	http://dbpedia.org/resource/Agonoize
9079	Bethany Joy Lenz	http://dbpedia.org/resource/Bethany_Joy_Lenz
616	Squarepusher	http://dbpedia.org/resource/Squarepusher
4837	The Starting Line	http://dbpedia.org/resource/The_Starting_Line
18083	Aura	http://dbpedia.org/resource/Aura_Noir
1214	Nile	http://dbpedia.org/resource/Nile_(band)
6623	Cashis	http://dbpedia.org/resource/Cashis
3610	Larry Stewart	http://dbpedia.org/resource/Larry_Stewart_(singer)
2389	Sea of Treachery	http://dbpedia.org/resource/Sea_of_Treachery
11567	Atlas Plug	http://dbpedia.org/resource/Atlas_Plug
10926	ALI PROJECT	http://dbpedia.org/resource/Ali_Project
10289	Fisz	http://dbpedia.org/resource/Fisz
2996	Uncle Dave Macon	http://dbpedia.org/resource/Uncle_Dave_Macon
8459	mewithoutYou	http://dbpedia.org/resource/MewithoutYou
14120	Jello Biafra	http://dbpedia.org/resource/Jello_Biafra
4230	The American Dollar	http://dbpedia.org/resource/The_American_Dollar_(band)
9658	Despina Vandi	http://dbpedia.org/resource/Despina_Vandi
18084	Forest City Lovers	http://dbpedia.org/resource/Forest_City_Lovers
13436	Anna Netrebko	http://dbpedia.org/resource/Anna_Netrebko
12817	The Communards	http://dbpedia.org/resource/The_Communards
7231	Laurent Voulzy	http://dbpedia.org/resource/Laurent_Voulzy
11568	Peatbog Faeries	http://dbpedia.org/resource/Peatbog_Faeries
2997	Charlie Christian	http://dbpedia.org/resource/Charlie_Christian
3611	Hank Williams Jr.	http://dbpedia.org/resource/Hank_Williams,_Jr.
9081	Umbrellas	http://dbpedia.org/resource/Umbrellas_(band)
16754	Gonzales	http://dbpedia.org/resource/Chilly_Gonzales
6031	Valery & The Greedies	http://dbpedia.org/resource/Valery_Meladze
7232	Jean-Jacques Goldman	http://dbpedia.org/resource/Jean-Jacques_Goldman
12818	Bronski Beat & Marc Almond	http://dbpedia.org/resource/Bronski_Beat
12	Behemoth	http://dbpedia.org/resource/Behemoth_(band)
14121	Mortal Love	http://dbpedia.org/resource/Mortal_Love
2998	Slim Gaillard	http://dbpedia.org/resource/Slim_Gaillard
3612	Bell X1	http://dbpedia.org/resource/Bell_X1_(band)
9082	Thriving Ivory	http://dbpedia.org/resource/Thriving_Ivory
1215	Mirrorthrone	http://dbpedia.org/resource/Mirrorthrone
4232	Caspian	http://dbpedia.org/resource/Caspian_(band)
8461	Sunny Day Real Estate	http://dbpedia.org/resource/Sunny_Day_Real_Estate
7843	Yuri & Mijares	http://dbpedia.org/resource/Yuri_Chinen
12196	Holden	http://dbpedia.org/resource/Holden_(band)
9660	Danny Gokey	http://dbpedia.org/resource/Danny_Gokey
7233	Alain Souchon	http://dbpedia.org/resource/Alain_Souchon
11570	Ruth Flowers Mamy Rock	http://dbpedia.org/resource/Ruth_Flowers
10300	Tourniquet	http://dbpedia.org/resource/Tourniquet_(band)
3613	Toad the Wet Sprocket	http://dbpedia.org/resource/Toad_the_Wet_Sprocket
9083	Jackson Waters	http://dbpedia.org/resource/Jackson_Waters
2999	Wynonie Harris	http://dbpedia.org/resource/Wynonie_Harris
6626	DMX	http://dbpedia.org/resource/DMX_(rapper)
13	Hocico	http://dbpedia.org/resource/Hocico
8462	Destroy The Runner	http://dbpedia.org/resource/Destroy_the_Runner
9661	Alex Lambert	http://dbpedia.org/resource/Alex_Lambert
1216	Mastodon	http://dbpedia.org/resource/Mastodon_(band)
12820	Phillip Boa & The Voodooclub	http://dbpedia.org/resource/Phillip_Boa
11571	Mocca	http://dbpedia.org/resource/Mocca_(band)
12197	Benton Falls	http://dbpedia.org/resource/Benton_Falls
3614	Hootie & the Blowfish	http://dbpedia.org/resource/Hootie_&_the_Blowfish
3000	Doc Watson	http://dbpedia.org/resource/Doc_Watson
15	Dimmu Borgir	http://dbpedia.org/resource/Dimmu_Borgir
6627	Stat Quo	http://dbpedia.org/resource/Stat_Quo
14124	Big Bad Voodoo Daddy	http://dbpedia.org/resource/Big_Bad_Voodoo_Daddy
13439	Cortes	http://dbpedia.org/resource/Pamela_Cortes
9662	Michael Johns	http://dbpedia.org/resource/Michael_Johns_(singer)
17412	Alaska	http://dbpedia.org/resource/Alaska_(singer)
12198	Look Mexico	http://dbpedia.org/resource/Look_Mexico
9084	Tyler Hilton	http://dbpedia.org/resource/Tyler_Hilton
11572	Sky Sailing	http://dbpedia.org/resource/Adam_Young
3001	The Carter Family	http://dbpedia.org/resource/Carter_Family
18086	Parts & Labor	http://dbpedia.org/resource/Parts_&_Labor
6032	HEALTH	http://dbpedia.org/resource/Health_(band)
12821	Telepathe	http://dbpedia.org/resource/Telepathe
16	London After Midnight	http://dbpedia.org/resource/London_After_Midnight_(band)
13440	Amaury Vassili	http://dbpedia.org/resource/Amaury_Vassili
9663	Matt Willis	http://dbpedia.org/resource/Matt_Willis
7235	Brian Setzer	http://dbpedia.org/resource/Brian_Setzer
3002	Fletcher Henderson	http://dbpedia.org/resource/Fletcher_Henderson
18087	You Say Party! We Say Die!	http://dbpedia.org/resource/You_Say_Party
7845	Mijares	http://dbpedia.org/resource/Luke_Mejares
8464	Every Time I Die	http://dbpedia.org/resource/Every_Time_I_Die
16758	Lucky Boys Confusion	http://dbpedia.org/resource/Lucky_Boys_Confusion
17	Psyclon Nine	http://dbpedia.org/resource/Psyclon_Nine
10302	Hamlet	http://dbpedia.org/resource/Hamlet_(band)
2392	Jessie James	http://dbpedia.org/resource/Jessie_James_Decker
1217	Shadow Project	http://dbpedia.org/resource/Shadow_Project
11575	Danny Fernandes	http://dbpedia.org/resource/Danny_Fernandes
3003	Duke Ellington	http://dbpedia.org/resource/Duke_Ellington
16759	Filligar	http://dbpedia.org/resource/Filligar
3615	Dave Matthews & Tim Reynolds	http://dbpedia.org/resource/Dave_Matthews_and_Tim_Reynolds
18088	Hannah Georgas	http://dbpedia.org/resource/Hannah_Georgas
6629	Method Man & Redman	http://dbpedia.org/resource/Method_Man_&_Redman
10303	SKIZOO	http://dbpedia.org/resource/Skizoo
8466	MellowHype	http://dbpedia.org/resource/MellowHype
9665	Flotation Toy Warning	http://dbpedia.org/resource/Flotation_Toy_Warning
3004	Sonny Rollins	http://dbpedia.org/resource/Sonny_Rollins
6630	Westside Connection	http://dbpedia.org/resource/Westside_Connection
19	:wumpscut:	http://dbpedia.org/resource/Wumpscut:
617	The Roots	http://dbpedia.org/resource/The_Roots
9085	Radford	http://dbpedia.org/resource/Radford_(band)
6035	Magic Wands	http://dbpedia.org/resource/Magic_Wands
2393	LeToya	http://dbpedia.org/resource/LeToya_Luckett
9666	Moving Mountains	http://dbpedia.org/resource/Moving_Mountains_(band)
12823	Ashra	http://dbpedia.org/resource/Ashra_(band)
10304	Marcos Witt	http://dbpedia.org/resource/Marcos_Witt
8467	American Football	http://dbpedia.org/resource/American_Football_(band)
14790	the BUNNY the BEAR	http://dbpedia.org/resource/The_Bunny_the_Bear
3005	Louis Jordan	http://dbpedia.org/resource/Louis_Jordan
20	Limbonic Art	http://dbpedia.org/resource/Limbonic_Art
13444	George Bruns	http://dbpedia.org/resource/George_Bruns
9086	NEEDTOBREATHE	http://dbpedia.org/resource/Needtobreathe
6631	Fabolous	http://dbpedia.org/resource/Fabolous
12824	Beangrowers	http://dbpedia.org/resource/Beangrowers
4235	Slot	http://dbpedia.org/resource/Slot_(band)
16761	Barbie	http://dbpedia.org/resource/Barbie_Almalbis
619	A Tribe Called Quest	http://dbpedia.org/resource/A_Tribe_Called_Quest
1218	Chris Vrenna	http://dbpedia.org/resource/Chris_Vrenna
2394	Celia Cruz	http://dbpedia.org/resource/Celia_Cruz
7849	Susana Zabaleta	http://dbpedia.org/resource/Susana_Zabaleta
8468	The Bled	http://dbpedia.org/resource/The_Bled
